date,pm2_5,pm10,no2,so2,co,ozone,aqi
2021-06-02 15:00:00,68,54,33,62,2.68,160,94
2021-06-02 16:00:00,47,147,113,116,2.22,77,106
2021-06-02 17:00:00,51,64,44,62,4.08,181,105
2021-06-02 18:00:00,118,88,176,78,4.14,155,155
2021-06-02 19:00:00,218,232,68,25,4.93,118,203
2021-06-02 20:00:00,90,333,93,76,0.72,52,137
2021-06-02 21:00:00,232,310,114,5,2.55,82,205
2021-06-02 22:00:00,51,78,37,5,2.73,18,66
2021-06-02 23:00:00,185,111,118,44,3.25,118,162
2021-06-03 00:00:00,167,344,97,29,4.78,179,218
2021-06-03 01:00:00,155,325,51,113,4.4,50,188
2021-06-03 02:00:00,87,251,65,62,1.59,128,132
2021-06-03 03:00:00,173,132,139,118,2.9,148,173
2021-06-03 04:00:00,226,246,179,46,3.77,112,218
2021-06-03 05:00:00,89,152,13,55,1.82,74,99
2021-06-03 06:00:00,67,339,93,55,4.25,178,174
2021-06-03 07:00:00,115,45,55,112,4.97,111,130
2021-06-03 08:00:00,216,123,87,27,3.71,172,182
2021-06-03 09:00:00,127,258,136,18,2.31,148,165
2021-06-03 10:00:00,65,343,47,42,3.4,159,156
2021-06-03 11:00:00,205,96,134,53,3.99,95,172
2021-06-03 12:00:00,217,130,148,73,4.62,15,181
2021-06-03 13:00:00,86,81,41,101,4.82,83,117
2021-06-03 14:00:00,48,84,117,22,4.93,95,109
2021-06-03 15:00:00,102,300,74,8,3.86,32,148
2021-06-03 16:00:00,157,56,83,88,4.3,169,155
2021-06-03 17:00:00,90,188,174,5,0.38,191,131
2021-06-03 18:00:00,212,266,45,85,1.04,133,181
2021-06-03 19:00:00,84,202,85,38,3.28,150,139
2021-06-03 20:00:00,164,266,142,96,3.39,105,192
2021-06-03 21:00:00,41,347,36,86,4.18,188,161
2021-06-03 22:00:00,119,187,93,100,4.79,143,168
2021-06-03 23:00:00,33,175,144,48,4.6,80,123
2021-06-04 00:00:00,25,321,172,80,3.07,87,145
2021-06-04 01:00:00,177,40,60,119,4.28,188,162
2021-06-04 02:00:00,66,320,159,97,1.62,94,151
2021-06-04 03:00:00,244,172,64,92,4.64,41,194
2021-06-04 04:00:00,167,193,142,62,0.99,190,169
2021-06-04 05:00:00,163,75,119,65,2.69,40,132
2021-06-04 06:00:00,215,46,20,65,0.62,159,133
2021-06-04 07:00:00,53,271,139,41,4.07,35,138
2021-06-04 08:00:00,20,130,79,113,3.5,38,90
2021-06-04 09:00:00,224,47,144,9,1.96,31,141
2021-06-04 10:00:00,195,303,33,72,1.34,110,177
2021-06-04 11:00:00,27,193,159,49,1.58,101,105
2021-06-04 12:00:00,41,72,99,53,4.29,72,96
2021-06-04 13:00:00,87,338,120,71,0.93,21,138
2021-06-04 14:00:00,53,187,100,77,1.9,175,122
2021-06-04 15:00:00,207,275,12,76,2.08,189,192
2021-06-04 16:00:00,192,41,153,56,3.06,31,142
2021-06-04 17:00:00,56,83,136,26,4.77,195,129
2021-06-04 18:00:00,140,235,45,93,1.59,179,158
2021-06-04 19:00:00,42,234,170,118,1.25,131,130
2021-06-04 20:00:00,103,286,158,26,4.07,154,180
2021-06-04 21:00:00,136,336,83,109,3.9,165,200
2021-06-04 22:00:00,43,346,141,18,3.99,109,157
2021-06-04 23:00:00,238,59,178,37,2.41,88,169
2021-06-05 00:00:00,160,192,127,103,0.45,143,156
2021-06-05 01:00:00,88,89,152,93,4.97,51,132
2021-06-05 02:00:00,99,47,67,7,1.69,125,92
2021-06-05 03:00:00,79,206,90,93,2.01,47,118
2021-06-05 04:00:00,57,303,104,32,3.92,184,161
2021-06-05 05:00:00,195,332,150,39,2.74,46,199
2021-06-05 06:00:00,240,157,19,63,4.21,157,193
2021-06-05 07:00:00,173,93,176,68,3.07,197,175
2021-06-05 08:00:00,233,208,21,107,2.23,46,173
2021-06-05 09:00:00,235,123,168,82,3.11,54,184
2021-06-05 10:00:00,96,85,108,64,1.24,14,90
2021-06-05 11:00:00,104,321,14,7,2.25,198,156
2021-06-05 12:00:00,148,118,20,9,1.29,139,117
2021-06-05 13:00:00,23,199,155,80,3.3,136,127
2021-06-05 14:00:00,214,87,63,55,1.86,154,155
2021-06-05 15:00:00,133,305,120,42,2.81,61,168
2021-06-05 16:00:00,234,243,173,99,0.87,41,191
2021-06-05 17:00:00,99,322,88,85,2.83,16,150
2021-06-05 18:00:00,128,308,80,50,3.19,28,159
2021-06-05 19:00:00,160,49,126,13,1.94,27,113
2021-06-05 20:00:00,186,181,173,48,4.73,180,206
2021-06-05 21:00:00,50,244,20,51,4.27,161,135
2021-06-05 22:00:00,171,315,87,27,3.27,58,182
2021-06-05 23:00:00,147,236,38,9,1.23,29,126
2021-06-06 00:00:00,98,213,128,107,2.55,123,150
2021-06-06 01:00:00,24,189,45,96,4.89,138,123
2021-06-06 02:00:00,146,334,142,31,1.66,52,170
2021-06-06 03:00:00,196,84,70,30,3.72,16,140
2021-06-06 04:00:00,105,261,136,45,1.38,141,151
2021-06-06 05:00:00,105,291,42,71,3.82,99,159
2021-06-06 06:00:00,158,176,152,72,4.46,152,186
2021-06-06 07:00:00,43,57,107,83,3.54,182,108
2021-06-06 08:00:00,64,190,121,111,3.59,23,125
2021-06-06 09:00:00,221,179,33,92,3.24,116,181
2021-06-06 10:00:00,130,114,135,86,4.12,182,163
2021-06-06 11:00:00,53,296,174,106,4.58,43,160
2021-06-06 12:00:00,158,232,130,111,4.47,133,195
2021-06-06 13:00:00,204,300,178,20,4.17,67,213
2021-06-06 14:00:00,176,322,83,58,2.84,165,200
2021-06-06 15:00:00,169,95,138,102,4.96,103,172
2021-06-06 16:00:00,180,249,117,76,3.82,188,205
2021-06-06 17:00:00,219,278,74,50,3.36,28,190
2021-06-06 18:00:00,141,314,115,80,1.61,14,159
2021-06-06 19:00:00,196,261,57,70,1.87,145,182
2021-06-06 20:00:00,243,336,103,22,1.87,60,206
2021-06-06 21:00:00,128,300,158,58,0.94,62,157
2021-06-06 22:00:00,42,235,100,64,4.25,15,121
2021-06-06 23:00:00,216,236,115,81,3.78,123,207
2021-06-07 00:00:00,242,57,85,75,1.6,145,163
2021-06-07 01:00:00,48,208,61,90,0.68,13,86
2021-06-07 02:00:00,25,268,55,63,2.25,63,105
2021-06-07 03:00:00,71,220,52,110,4.26,186,153
2021-06-07 04:00:00,108,67,141,117,3.93,30,125
2021-06-07 05:00:00,108,55,86,76,3.07,19,102
2021-06-07 06:00:00,242,248,62,49,3.71,82,202
2021-06-07 07:00:00,141,97,92,66,1.25,38,111
2021-06-07 08:00:00,161,194,43,9,4.62,188,175
2021-06-07 09:00:00,36,74,115,21,3.75,147,100
2021-06-07 10:00:00,227,204,176,11,3.07,93,197
2021-06-07 11:00:00,47,87,70,93,0.97,98,78
2021-06-07 12:00:00,28,165,123,118,0.93,74,92
2021-06-07 13:00:00,134,73,100,44,0.92,52,102
2021-06-07 14:00:00,143,232,72,21,3.95,136,168
2021-06-07 15:00:00,213,194,127,78,1.46,123,180
2021-06-07 16:00:00,23,159,58,57,4.05,15,90
2021-06-07 17:00:00,167,255,125,72,4.01,159,199
2021-06-07 18:00:00,188,335,135,111,0.92,107,196
2021-06-07 19:00:00,55,146,71,99,4.98,197,141
2021-06-07 20:00:00,248,230,116,84,4.54,116,224
2021-06-07 21:00:00,153,212,34,73,4.65,181,180
2021-06-07 22:00:00,84,46,152,5,1.02,146,96
2021-06-07 23:00:00,197,313,84,26,0.81,52,170
2021-06-08 00:00:00,211,71,65,97,2.25,66,145
2021-06-08 01:00:00,22,149,42,5,0.62,80,62
2021-06-08 02:00:00,56,230,118,119,3.53,14,128
2021-06-08 03:00:00,128,49,139,88,3.57,183,146
2021-06-08 04:00:00,22,293,139,87,2.07,27,117
2021-06-08 05:00:00,180,48,137,100,1.7,98,140
2021-06-08 06:00:00,206,131,33,108,4.75,175,188
2021-06-08 07:00:00,162,165,24,6,2.02,132,137
2021-06-08 08:00:00,75,321,156,65,3.85,106,170
2021-06-08 09:00:00,80,61,34,65,4.13,28,93
2021-06-08 10:00:00,87,141,39,8,1.45,69,91
2021-06-08 11:00:00,98,46,154,116,1.62,175,122
2021-06-08 12:00:00,90,235,91,103,1.96,108,138
2021-06-08 13:00:00,130,139,161,54,3.21,135,155
2021-06-08 14:00:00,215,206,81,49,3.52,118,190
2021-06-08 15:00:00,209,204,169,27,4.63,74,200
2021-06-08 16:00:00,214,76,114,51,3.62,13,153
2021-06-08 17:00:00,42,126,54,110,3.77,120,109
2021-06-08 18:00:00,33,260,160,5,0.63,151,117
2021-06-08 19:00:00,153,220,47,50,1.86,112,148
2021-06-08 20:00:00,52,277,129,82,0.91,37,116
2021-06-08 21:00:00,28,210,163,44,1.2,17,94
2021-06-08 22:00:00,159,236,16,6,0.83,193,149
2021-06-08 23:00:00,246,136,179,99,3.61,37,196
2021-06-09 00:00:00,136,138,37,17,3.9,98,135
2021-06-09 01:00:00,114,254,49,108,4.58,29,155
2021-06-09 02:00:00,198,344,136,71,1.99,39,197
2021-06-09 03:00:00,22,73,117,110,3.93,66,93
2021-06-09 04:00:00,203,213,172,79,4.54,39,199
2021-06-09 05:00:00,65,258,116,20,4.38,33,136
2021-06-09 06:00:00,55,77,168,59,1.54,90,94
2021-06-09 07:00:00,160,158,56,13,1.89,162,144
2021-06-09 08:00:00,32,153,46,34,3.84,102,99
2021-06-09 09:00:00,205,176,161,60,3.98,142,200
2021-06-09 10:00:00,245,101,17,102,2.25,80,160
2021-06-09 11:00:00,104,97,28,71,3.57,42,107
2021-06-09 12:00:00,181,228,137,67,0.94,70,163
2021-06-09 13:00:00,62,160,109,108,4.85,169,148
2021-06-09 14:00:00,147,317,44,119,1.35,112,168
2021-06-09 15:00:00,175,243,179,118,4.91,183,223
2021-06-09 16:00:00,203,248,118,52,3.34,126,199
2021-06-09 17:00:00,66,337,13,16,0.56,170,127
2021-06-09 18:00:00,182,65,84,118,1.27,98,135
2021-06-09 19:00:00,225,129,174,88,1.3,170,186
2021-06-09 20:00:00,229,328,95,12,0.5,14,178
2021-06-09 21:00:00,38,62,80,59,2.59,170,91
2021-06-09 22:00:00,102,87,135,82,2.61,196,136
2021-06-09 23:00:00,116,190,92,100,3.42,182,162
2021-06-10 00:00:00,198,66,11,102,1.97,25,123
2021-06-10 01:00:00,118,309,74,67,2.91,88,163
2021-06-10 02:00:00,167,298,93,29,3.06,84,180
2021-06-10 03:00:00,48,195,43,67,3.13,94,110
2021-06-10 04:00:00,147,130,41,100,4.05,122,151
2021-06-10 05:00:00,91,208,86,18,0.74,138,119
2021-06-10 06:00:00,236,271,109,23,0.33,18,172
2021-06-10 07:00:00,228,349,95,74,3.83,165,238
2021-06-10 08:00:00,84,44,132,65,4.02,131,120
2021-06-10 09:00:00,57,334,143,78,4.76,115,174
2021-06-10 10:00:00,196,178,44,87,4.18,35,167
2021-06-10 11:00:00,143,338,124,6,2.73,173,191
2021-06-10 12:00:00,113,63,103,80,2.93,57,113
2021-06-10 13:00:00,175,262,67,45,1.54,134,169
2021-06-10 14:00:00,52,184,38,49,1.0,48,83
2021-06-10 15:00:00,32,252,83,7,2.85,29,103
2021-06-10 16:00:00,235,76,18,42,1.33,136,147
2021-06-10 17:00:00,191,285,68,95,3.67,26,186
2021-06-10 18:00:00,120,45,18,47,3.94,114,113
2021-06-10 19:00:00,233,55,132,73,3.11,73,167
2021-06-10 20:00:00,199,199,55,82,4.47,96,186
2021-06-10 21:00:00,146,271,174,118,2.72,195,201
2021-06-10 22:00:00,96,237,173,119,3.92,151,177
2021-06-10 23:00:00,223,253,33,82,4.47,26,192
2021-06-11 00:00:00,140,242,167,21,1.67,91,158
2021-06-11 01:00:00,188,239,116,38,4.37,148,201
2021-06-11 02:00:00,68,249,16,76,3.59,57,124
2021-06-11 03:00:00,129,98,60,18,1.14,143,112
2021-06-11 04:00:00,154,332,34,82,2.03,112,174
2021-06-11 05:00:00,55,269,84,15,2.21,106,123
2021-06-11 06:00:00,112,256,38,63,4.98,123,166
2021-06-11 07:00:00,240,218,122,35,1.33,152,194
2021-06-11 08:00:00,173,273,172,109,3.48,87,201
2021-06-11 09:00:00,174,227,82,9,2.07,87,157
2021-06-11 10:00:00,43,118,18,85,1.65,42,71
2021-06-11 11:00:00,242,207,65,116,1.64,101,187
2021-06-11 12:00:00,218,103,73,75,2.66,42,153
2021-06-11 13:00:00,100,146,130,25,1.9,114,123
2021-06-11 14:00:00,180,230,66,100,2.25,113,172
2021-06-11 15:00:00,117,348,100,107,0.76,27,152
2021-06-11 16:00:00,165,210,50,103,2.68,39,153
2021-06-11 17:00:00,124,90,116,54,3.2,164,140
2021-06-11 18:00:00,24,226,32,93,4.34,149,125
2021-06-11 19:00:00,148,58,135,106,1.1,29,114
2021-06-11 20:00:00,90,202,93,10,3.66,164,145
2021-06-11 21:00:00,141,241,115,74,1.09,37,143
2021-06-11 22:00:00,245,260,141,23,2.96,108,213
2021-06-11 23:00:00,22,236,83,60,1.92,78,101
2021-06-12 00:00:00,55,186,115,90,3.47,144,134
2021-06-12 01:00:00,182,149,104,107,1.51,106,156
2021-06-12 02:00:00,198,262,172,116,3.12,142,215
2021-06-12 03:00:00,140,259,57,93,2.64,193,175
2021-06-12 04:00:00,159,230,166,71,2.43,19,163
2021-06-12 05:00:00,34,275,95,74,1.25,86,113
2021-06-12 06:00:00,151,167,152,117,2.44,190,176
2021-06-12 07:00:00,203,92,146,117,2.22,64,160
2021-06-12 08:00:00,244,139,179,79,2.09,146,198
2021-06-12 09:00:00,35,229,58,44,2.32,135,111
2021-06-12 10:00:00,240,58,25,102,1.74,153,158
2021-06-12 11:00:00,153,133,118,16,0.73,56,121
2021-06-12 12:00:00,82,175,146,86,1.84,47,120
2021-06-12 13:00:00,248,198,74,119,3.37,141,209
2021-06-12 14:00:00,42,136,155,98,2.53,147,119
2021-06-12 15:00:00,96,279,47,91,1.58,49,130
2021-06-12 16:00:00,191,41,31,36,0.63,35,103
2021-06-12 17:00:00,20,304,55,60,1.67,78,108
2021-06-12 18:00:00,204,269,62,50,2.63,151,193
2021-06-12 19:00:00,95,169,146,77,1.35,144,133
2021-06-12 20:00:00,46,193,64,55,1.23,145,103
2021-06-12 21:00:00,44,137,157,19,2.36,134,109
2021-06-12 22:00:00,105,253,53,42,2.23,140,143
2021-06-12 23:00:00,81,180,96,70,3.04,52,121
2021-06-13 00:00:00,245,223,117,35,0.61,73,179
2021-06-13 01:00:00,165,220,79,89,4.03,96,177
2021-06-13 02:00:00,227,249,150,61,2.36,109,204
2021-06-13 03:00:00,112,163,112,82,0.73,110,124
2021-06-13 04:00:00,49,239,42,51,2.02,184,122
2021-06-13 05:00:00,177,333,156,15,4.25,15,198
2021-06-13 06:00:00,103,340,21,103,3.24,173,174
2021-06-13 07:00:00,194,81,116,86,1.5,92,145
2021-06-13 08:00:00,169,340,50,66,3.06,55,182
2021-06-13 09:00:00,144,283,177,40,4.77,134,203
2021-06-13 10:00:00,189,40,61,20,2.16,52,119
2021-06-13 11:00:00,53,330,44,103,0.41,50,114
2021-06-13 12:00:00,210,223,116,36,4.85,98,203
2021-06-13 13:00:00,23,181,141,24,1.86,115,101
2021-06-13 14:00:00,50,46,71,28,3.98,37,80
2021-06-13 15:00:00,70,233,13,51,4.11,13,116
2021-06-13 16:00:00,69,110,19,98,2.01,77,89
2021-06-13 17:00:00,33,302,23,17,0.38,124,100
2021-06-13 18:00:00,27,44,159,80,4.12,74,95
2021-06-13 19:00:00,120,103,69,63,4.78,123,141
2021-06-13 20:00:00,88,90,109,20,3.63,173,126
2021-06-13 21:00:00,155,214,122,99,4.1,173,191
2021-06-13 22:00:00,158,335,25,101,1.28,29,158
2021-06-13 23:00:00,48,111,46,92,1.55,111,86
2021-06-14 00:00:00,202,254,136,25,4.99,75,205
2021-06-14 01:00:00,232,285,101,52,2.63,133,211
2021-06-14 02:00:00,186,198,179,115,1.34,115,180
2021-06-14 03:00:00,160,97,111,111,0.76,164,141
2021-06-14 04:00:00,83,64,128,73,3.82,68,113
2021-06-14 05:00:00,68,200,60,105,2.32,123,123
2021-06-14 06:00:00,38,77,169,83,0.79,168,95
2021-06-14 07:00:00,146,70,71,21,4.55,66,131
2021-06-14 08:00:00,214,302,165,68,4.1,181,237
2021-06-14 09:00:00,245,225,117,57,4.37,132,221
2021-06-14 10:00:00,249,313,123,62,0.36,96,204
2021-06-14 11:00:00,102,307,143,30,1.65,168,165
2021-06-14 12:00:00,115,96,134,113,3.53,80,136
2021-06-14 13:00:00,247,95,33,76,4.88,14,171
2021-06-14 14:00:00,134,320,36,101,3.28,85,172
2021-06-14 15:00:00,122,229,157,104,0.36,195,160
2021-06-14 16:00:00,199,245,106,7,3.67,36,179
2021-06-14 17:00:00,136,296,96,105,1.1,97,161
2021-06-14 18:00:00,97,331,141,78,3.34,156,184
2021-06-14 19:00:00,90,334,139,84,3.17,22,160
2021-06-14 20:00:00,39,49,168,50,2.98,77,90
2021-06-14 21:00:00,115,295,139,102,2.35,127,173
2021-06-14 22:00:00,129,311,99,37,0.44,127,154
2021-06-14 23:00:00,201,41,50,79,4.33,165,163
2021-06-15 00:00:00,114,263,171,30,1.24,76,148
2021-06-15 01:00:00,105,299,94,57,1.34,51,139
2021-06-15 02:00:00,152,332,143,51,0.93,67,171
2021-06-15 03:00:00,114,159,117,117,2.17,124,142
2021-06-15 04:00:00,98,187,28,51,1.33,146,118
2021-06-15 05:00:00,209,240,72,25,2.24,58,171
2021-06-15 06:00:00,164,229,68,108,4.37,128,186
2021-06-15 07:00:00,200,151,66,99,4.87,32,173
2021-06-15 08:00:00,56,205,144,91,3.57,74,133
2021-06-15 09:00:00,38,91,175,47,2.03,149,102
2021-06-15 10:00:00,157,185,13,26,2.2,137,142
2021-06-15 11:00:00,63,69,25,90,1.43,53,71
2021-06-15 12:00:00,245,87,161,84,3.11,38,178
2021-06-15 13:00:00,196,129,134,85,3.58,59,170
2021-06-15 14:00:00,108,210,65,64,4.52,73,148
2021-06-15 15:00:00,56,69,79,95,4.37,77,104
2021-06-15 16:00:00,77,248,38,71,2.41,14,114
2021-06-15 17:00:00,239,275,120,68,3.54,76,215
2021-06-15 18:00:00,147,64,65,54,2.09,184,131
2021-06-15 19:00:00,162,135,162,52,4.11,133,174
2021-06-15 20:00:00,167,287,91,51,4.74,29,185
2021-06-15 21:00:00,202,283,82,12,4.16,176,210
2021-06-15 22:00:00,160,99,121,56,0.83,166,139
2021-06-15 23:00:00,167,115,95,18,4.57,153,165
2021-06-16 00:00:00,62,246,22,46,0.51,198,115
2021-06-16 01:00:00,242,163,158,108,2.26,194,211
2021-06-16 02:00:00,229,230,109,43,2.85,183,208
2021-06-16 03:00:00,188,79,12,52,2.85,30,125
2021-06-16 04:00:00,67,347,34,105,1.05,106,136
2021-06-16 05:00:00,75,262,41,72,4.54,39,137
2021-06-16 06:00:00,239,237,38,68,4.41,19,193
2021-06-16 07:00:00,130,173,155,53,2.38,14,136
2021-06-16 08:00:00,215,153,37,104,1.81,101,162
2021-06-16 09:00:00,235,105,28,38,2.68,38,150
2021-06-16 10:00:00,191,101,124,49,2.49,112,156
2021-06-16 11:00:00,220,347,76,28,1.47,65,193
2021-06-16 12:00:00,194,268,98,91,1.38,195,195
2021-06-16 13:00:00,197,206,111,87,2.19,45,169
2021-06-16 14:00:00,51,123,46,42,0.72,186,89
2021-06-16 15:00:00,243,252,95,51,4.62,43,210
2021-06-16 16:00:00,73,182,122,53,3.13,58,122
2021-06-16 17:00:00,186,275,133,48,0.63,127,178
2021-06-16 18:00:00,232,141,138,23,4.85,15,185
2021-06-16 19:00:00,205,243,156,94,4.79,53,209
2021-06-16 20:00:00,80,69,53,34,0.71,94,76
2021-06-16 21:00:00,129,52,83,13,1.17,41,91
2021-06-16 22:00:00,238,67,30,9,3.13,194,168
2021-06-16 23:00:00,130,120,116,14,3.6,40,129
2021-06-17 00:00:00,119,145,15,115,2.37,13,111
2021-06-17 01:00:00,219,245,155,48,4.68,155,225
2021-06-17 02:00:00,230,191,108,11,1.28,53,165
2021-06-17 03:00:00,240,104,120,74,4.84,189,209
2021-06-17 04:00:00,166,265,134,52,4.31,110,195
2021-06-17 05:00:00,88,293,120,73,0.4,100,137
2021-06-17 06:00:00,169,95,163,19,1.04,47,128
2021-06-17 07:00:00,182,314,39,30,4.99,105,200
2021-06-17 08:00:00,157,193,145,26,4.21,12,161
2021-06-17 09:00:00,162,96,110,112,3.96,132,163
2021-06-17 10:00:00,21,147,119,12,3.43,174,110
2021-06-17 11:00:00,169,86,29,78,1.82,128,130
2021-06-17 12:00:00,131,267,103,80,0.58,94,147
2021-06-17 13:00:00,118,143,166,34,1.19,46,120
2021-06-17 14:00:00,122,273,102,63,3.03,74,160
2021-06-17 15:00:00,230,205,119,103,1.83,157,199
2021-06-17 16:00:00,31,224,75,98,1.18,139,108
2021-06-17 17:00:00,144,329,131,32,0.37,158,172
2021-06-17 18:00:00,245,259,171,25,2.15,167,220
2021-06-17 19:00:00,209,247,19,49,3.33,77,178
2021-06-17 20:00:00,64,275,30,47,4.39,19,127
2021-06-17 21:00:00,205,96,105,114,3.14,160,177
2021-06-17 22:00:00,167,126,118,85,0.4,178,148
2021-06-17 23:00:00,198,148,149,92,0.5,156,167
2021-06-18 00:00:00,26,175,154,49,0.56,145,99
2021-06-18 01:00:00,171,112,83,74,2.27,161,152
2021-06-18 02:00:00,86,176,162,42,0.54,76,113
2021-06-18 03:00:00,89,251,68,117,3.28,184,161
2021-06-18 04:00:00,116,96,173,66,0.63,145,124
2021-06-18 05:00:00,72,256,152,20,2.25,89,136
2021-06-18 06:00:00,181,165,23,19,1.33,17,123
2021-06-18 07:00:00,180,161,172,23,3.18,107,173
2021-06-18 08:00:00,112,156,85,87,0.96,129,124
2021-06-18 09:00:00,170,84,92,23,1.87,195,145
2021-06-18 10:00:00,77,277,48,83,4.57,180,165
2021-06-18 11:00:00,215,62,179,109,3.76,112,183
2021-06-18 12:00:00,88,54,23,75,4.04,98,103
2021-06-18 13:00:00,245,269,140,87,1.39,42,198
2021-06-18 14:00:00,227,137,170,84,2.56,148,194
2021-06-18 15:00:00,187,190,153,9,2.6,157,181
2021-06-18 16:00:00,66,139,111,108,4.63,96,133
2021-06-18 17:00:00,62,263,120,66,3.95,90,147
2021-06-18 18:00:00,208,271,136,54,2.83,199,215
2021-06-18 19:00:00,189,149,103,85,4.28,106,179
2021-06-18 20:00:00,81,144,178,64,3.93,31,130
2021-06-18 21:00:00,214,193,52,68,2.83,184,189
2021-06-18 22:00:00,74,343,126,16,1.53,72,141
2021-06-18 23:00:00,126,51,78,110,0.34,13,87
2021-06-19 00:00:00,68,199,111,83,3.74,116,139
2021-06-19 01:00:00,125,98,162,67,3.93,148,154
2021-06-19 02:00:00,196,347,19,118,1.84,164,201
2021-06-19 03:00:00,97,127,127,88,0.7,97,112
2021-06-19 04:00:00,138,260,150,77,0.48,130,160
2021-06-19 05:00:00,180,335,159,24,3.27,108,207
2021-06-19 06:00:00,47,95,65,116,1.87,136,94
2021-06-19 07:00:00,76,315,82,40,1.91,56,133
2021-06-19 08:00:00,188,83,134,27,4.42,48,157
2021-06-19 09:00:00,139,52,24,69,3.08,92,114
2021-06-19 10:00:00,139,69,77,54,4.78,133,144
2021-06-19 11:00:00,226,232,113,41,2.47,71,188
2021-06-19 12:00:00,23,182,174,73,4.64,93,130
2021-06-19 13:00:00,39,250,59,45,3.82,166,134
2021-06-19 14:00:00,136,300,159,37,3.83,87,185
2021-06-19 15:00:00,108,275,40,53,3.86,178,167
2021-06-19 16:00:00,182,241,105,50,3.12,42,173
2021-06-19 17:00:00,72,55,175,16,4.79,189,134
2021-06-19 18:00:00,58,284,39,76,4.31,82,140
2021-06-19 19:00:00,72,93,172,29,0.57,156,104
2021-06-19 20:00:00,140,232,16,111,2.08,107,148
2021-06-19 21:00:00,105,77,101,111,1.74,129,116
2021-06-19 22:00:00,118,59,169,79,3.02,139,137
2021-06-19 23:00:00,137,111,35,101,2.26,143,131
2021-06-20 00:00:00,111,303,172,63,0.99,146,166
2021-06-20 01:00:00,157,83,160,82,3.59,45,147
2021-06-20 02:00:00,227,90,107,105,3.81,194,194
2021-06-20 03:00:00,132,192,36,95,3.53,106,150
2021-06-20 04:00:00,234,246,114,27,3.07,37,192
2021-06-20 05:00:00,102,152,121,60,2.22,137,133
2021-06-20 06:00:00,84,104,146,87,1.34,111,112
2021-06-20 07:00:00,20,131,67,17,1.66,182,86
2021-06-20 08:00:00,200,103,34,68,1.9,57,136
2021-06-20 09:00:00,193,318,104,9,2.24,62,184
2021-06-20 10:00:00,173,324,167,51,2.81,19,189
2021-06-20 11:00:00,245,129,137,31,0.43,18,153
2021-06-20 12:00:00,149,85,144,106,4.32,142,164
2021-06-20 13:00:00,47,244,94,49,4.29,154,144
2021-06-20 14:00:00,103,113,73,83,1.56,196,124
2021-06-20 15:00:00,174,315,45,117,4.33,194,214
2021-06-20 16:00:00,47,77,66,51,0.61,160,78
2021-06-20 17:00:00,143,153,41,16,2.8,192,146
2021-06-20 18:00:00,50,262,16,46,0.91,150,109
2021-06-20 19:00:00,194,244,110,79,3.18,92,190
2021-06-20 20:00:00,154,73,108,35,2.18,47,120
2021-06-20 21:00:00,91,114,120,50,2.19,104,115
2021-06-20 22:00:00,243,322,143,72,0.93,51,205
2021-06-20 23:00:00,222,310,130,22,0.74,36,183
2021-06-21 00:00:00,67,94,94,19,4.1,48,101
2021-06-21 01:00:00,45,114,108,39,4.8,124,117
2021-06-21 02:00:00,202,41,139,42,2.36,153,155
2021-06-21 03:00:00,108,178,71,72,2.38,157,139
2021-06-21 04:00:00,154,213,15,6,0.8,155,136
2021-06-21 05:00:00,231,272,78,43,0.45,178,193
2021-06-21 06:00:00,124,148,24,119,3.29,31,125
2021-06-21 07:00:00,76,222,124,68,3.64,12,131
2021-06-21 08:00:00,134,144,109,80,1.25,117,134
2021-06-21 09:00:00,205,320,50,85,1.35,182,200
2021-06-21 10:00:00,241,223,90,35,0.65,49,170
2021-06-21 11:00:00,139,246,154,58,4.45,106,185
2021-06-21 12:00:00,20,233,46,60,2.04,108,100
2021-06-21 13:00:00,101,61,52,113,4.33,197,135
2021-06-21 14:00:00,219,293,159,31,4.02,135,225
2021-06-21 15:00:00,48,113,175,104,4.39,125,132
2021-06-21 16:00:00,169,71,125,48,3.31,64,141
2021-06-21 17:00:00,243,98,120,26,1.68,163,175
2021-06-21 18:00:00,187,116,19,100,0.76,158,140
2021-06-21 19:00:00,209,327,118,56,4.69,47,216
2021-06-21 20:00:00,33,110,173,5,3.26,106,103
2021-06-21 21:00:00,149,71,161,33,2.74,173,149
2021-06-21 22:00:00,182,334,63,115,1.22,89,183
2021-06-21 23:00:00,90,348,37,9,1.9,35,132
2021-06-22 00:00:00,214,209,170,58,1.38,93,183
2021-06-22 01:00:00,144,115,129,30,4.43,81,150
2021-06-22 02:00:00,98,159,153,61,4.09,119,150
2021-06-22 03:00:00,126,91,51,21,3.47,111,122
2021-06-22 04:00:00,117,66,92,32,0.8,164,108
2021-06-22 05:00:00,169,197,43,39,3.69,152,169
2021-06-22 06:00:00,37,158,67,85,4.08,87,110
2021-06-22 07:00:00,65,296,126,79,0.51,138,136
2021-06-22 08:00:00,101,257,19,17,4.92,167,160
2021-06-22 09:00:00,210,99,45,49,2.47,50,142
2021-06-22 10:00:00,142,47,41,56,1.67,147,113
2021-06-22 11:00:00,117,259,130,84,1.87,21,144
2021-06-22 12:00:00,183,134,116,49,2.84,186,172
2021-06-22 13:00:00,65,293,18,104,1.06,187,134
2021-06-22 14:00:00,122,120,88,51,2.34,103,125
2021-06-22 15:00:00,249,185,27,81,2.99,199,202
